@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R102,63,105,115,112,65,114,113,108,109,99,106,69,118,22,62,107,103,60,38,3,5,117,111,1,119'

@attribute CPIMEDSL numeric
@attribute M2SL numeric
@attribute CUSR0000SAS numeric
@attribute CES3000000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute BOGMBASE numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute CUSR0000SA0L5 numeric
@attribute PCEPI numeric
@attribute CPIAUCSL numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute INVEST numeric
@attribute CLF16OV numeric
@attribute M1SL numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute DTCTHFNM numeric
@attribute DNDGRG3M086SBEA numeric
@attribute RPI numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
0.302791,-0.060093,0.38111,0.400103,0.372031,-0.339974,0.327034,0.357389,0.443811,0.457999,0.435819,0.448532,0.026492,-0.1061,0.646361,-0.267043,0.458482,0.539718,0.306214,0.70979,0.428514,0.263807,0.499464,0.425813,0.443902,'\'(-inf-6.266667]\''
0.311316,-0.054422,0.386472,0.404204,0.376127,-0.336277,0.335773,0.362297,0.443811,0.457724,0.435819,0.448532,0.026965,-0.098229,0.634808,-0.264728,0.454601,0.531273,0.303236,0.710356,0.441357,0.27719,0.522889,0.416474,0.440774,'\'(-inf-6.266667]\''
0.31643,-0.035677,0.387366,0.409672,0.362008,-0.321949,0.332496,0.365977,0.452483,0.449879,0.444046,0.456785,0.03298,-0.087571,0.656821,-0.253361,0.464951,0.551541,0.296562,0.706421,0.412372,0.240574,0.529014,0.443602,0.441962,'\'(-inf-6.266667]\''
0.322682,-0.037579,0.390048,0.411039,0.378704,-0.328882,0.337958,0.369658,0.44505,0.457968,0.43817,0.448532,0.033709,-0.074797,0.659849,-0.261554,0.453308,0.529584,0.271026,0.701542,0.470214,0.344983,0.545684,0.414949,0.436902,'\'(-inf-6.266667]\''
0.328933,-0.030225,0.397198,0.419242,0.383687,-0.326397,0.345604,0.379472,0.443811,0.456412,0.436994,0.447353,0.046175,-0.064058,0.664658,-0.260468,0.446839,0.511005,0.251947,0.697198,0.461983,0.300047,0.590792,0.392268,0.437899,'\'(-inf-6.266667]\''
0.33348,-0.021307,0.401666,0.426078,0.386236,-0.319869,0.354344,0.386833,0.441334,0.454031,0.435819,0.444995,0.058264,-0.045805,0.666687,-0.257969,0.441665,0.495804,0.242501,0.69575,0.459388,0.28055,0.610012,0.37378,0.44174,'\'(-inf-6.266667]\''
0.342573,-0.017874,0.407923,0.431546,0.388442,-0.318136,0.358713,0.391741,0.44505,0.456106,0.439345,0.448532,0.057761,-0.047799,0.653511,-0.256433,0.442958,0.495804,0.239793,0.695971,0.463072,0.284903,0.600148,0.37953,0.446064,'\'(-inf-6.266667]\''
0.345983,-0.012944,0.414179,0.439748,0.393998,-0.317674,0.36199,0.397875,0.447528,0.459983,0.442871,0.452069,0.063451,-0.048086,0.677553,-0.256453,0.444252,0.495804,0.231262,0.694712,0.472167,0.293965,0.620452,0.386804,0.446346,'\'(-inf-6.266667]\''
0.351666,-0.010959,0.417754,0.445217,0.398666,-0.315132,0.369637,0.401555,0.454961,0.46624,0.448747,0.457964,0.066362,-0.036563,0.672182,-0.2559,0.452014,0.507627,0.228139,0.697198,0.471719,0.289836,0.621084,0.401734,0.444885,'\'(-inf-6.266667]\''
0.359054,-0.010942,0.423116,0.447951,0.403907,-0.312589,0.375099,0.405236,0.463633,0.475916,0.45815,0.468575,0.072003,-0.032419,0.679801,-0.257211,0.463657,0.524517,0.224699,0.696915,0.484018,0.305869,0.631975,0.429943,0.447776,'\'(-inf-6.266667]\''
0.365874,-0.006533,0.427585,0.457521,0.408747,-0.309585,0.375099,0.410143,0.46611,0.477443,0.4605,0.472112,0.076769,-0.025594,0.686452,-0.25672,0.463657,0.51945,0.229405,0.700063,0.47505,0.294472,0.639957,0.42019,0.454191,'\'(-inf-6.266667]\''
0.369852,-0.002326,0.430266,0.461622,0.413186,-0.306466,0.380561,0.41505,0.467349,0.480342,0.461676,0.47447,0.091484,-0.017819,0.682392,-0.2559,0.464951,0.51945,0.234612,0.702266,0.482801,0.302101,0.668133,0.422128,0.459894,'\'(-inf-6.266667]\''
0.380081,0.004859,0.435629,0.465723,0.419401,-0.303404,0.392577,0.421185,0.471066,0.48547,0.466377,0.479186,0.102565,-0.010203,0.682236,-0.254712,0.470125,0.522828,0.242408,0.701196,0.498142,0.321619,0.68749,0.426194,0.45291,'\'(-inf-6.266667]\''
0.384628,0.01196,0.441885,0.471192,0.424384,-0.303115,0.392577,0.426092,0.47726,0.490049,0.472253,0.48626,0.119288,0.005672,0.688668,-0.25717,0.4753,0.527895,0.245308,0.703462,0.501537,0.330623,0.683788,0.432897,0.452865,'\'(-inf-6.266667]\''
0.389743,0.016015,0.446354,0.475293,0.430054,-0.302768,0.400224,0.432226,0.479737,0.494261,0.475779,0.488618,0.139126,0.017695,0.705623,-0.255327,0.477887,0.527895,0.256761,0.702613,0.490743,0.305435,0.683726,0.433723,0.454198,'\'(-inf-6.266667]\''
0.399404,0.023536,0.451717,0.487597,0.43478,-0.301901,0.401317,0.439587,0.484693,0.498535,0.48048,0.494512,0.163917,0.035844,0.698191,-0.253709,0.483062,0.532962,0.257952,0.708499,0.500224,0.315239,0.685418,0.439536,0.458151,'\'(-inf-6.266667]\''
0.40736,0.032118,0.457973,0.491698,0.439104,-0.298088,0.405686,0.443268,0.488409,0.500855,0.484006,0.498049,0.182914,0.053567,0.689668,-0.252562,0.485649,0.532962,0.260509,0.709758,0.506885,0.317684,0.68878,0.440489,0.463235,'\'(-inf-6.266667]\''
0.412475,0.035702,0.463335,0.498534,0.444231,-0.291907,0.424257,0.454309,0.490887,0.503113,0.487532,0.501586,0.200984,0.075526,0.690448,-0.250391,0.488237,0.529584,0.27084,0.707964,0.522195,0.334605,0.70075,0.438742,0.468419,'\'(-inf-6.266667]\''
0.415885,0.041221,0.469592,0.504002,0.449071,-0.291849,0.414425,0.455536,0.500797,0.510134,0.496935,0.513376,0.215601,0.07718,0.717644,-0.248936,0.49988,0.546474,0.269588,0.712686,0.521874,0.345114,0.711007,0.463806,0.461894,'\'(-inf-6.266667]\''
0.41759,0.047296,0.47406,0.510837,0.456145,-0.290867,0.42098,0.459216,0.513185,0.520054,0.508688,0.523987,0.23409,0.088944,0.722733,-0.246704,0.516697,0.57012,0.280865,0.712434,0.514284,0.324415,0.697652,0.49014,0.453626,'\'(-inf-6.266667]\''
0.419863,0.050695,0.481211,0.512205,0.465596,-0.288382,0.423164,0.462897,0.516902,0.526128,0.512214,0.527524,0.243189,0.098635,0.720298,-0.246479,0.523166,0.568431,0.284606,0.708373,0.527767,0.342606,0.708928,0.488202,0.457064,'\'(-inf-6.266667]\''
0.423273,0.056938,0.482104,0.510837,0.469405,-0.285898,0.428626,0.465351,0.50823,0.522099,0.503986,0.518092,0.255865,0.108772,0.734411,-0.244287,0.510229,0.543096,0.284942,0.708971,0.538913,0.347183,0.726556,0.459454,0.466668,'\'(-inf-6.266667]\''
0.430093,0.067,0.490148,0.51904,0.476851,-0.28353,0.434088,0.472711,0.503275,0.519383,0.500461,0.513376,0.269715,0.129078,0.735222,-0.240436,0.498586,0.514383,0.279319,0.71064,0.546536,0.350141,0.723663,0.429117,0.483902,'\'(-inf-6.266667]\''
0.435208,0.073209,0.491936,0.523141,0.479572,-0.282778,0.437365,0.477619,0.505753,0.521947,0.502811,0.514555,0.280444,0.148023,0.752583,-0.237937,0.503761,0.51945,0.274839,0.711741,0.559283,0.371316,0.729612,0.437598,0.491579,'\'(6.266667-10.533333]\''
0.442596,0.081118,0.497298,0.52861,0.485214,-0.281276,0.434088,0.481299,0.511947,0.528906,0.509863,0.521629,0.295497,0.148909,0.734754,-0.236606,0.510229,0.529584,0.270465,0.714197,0.570076,0.384568,0.74368,0.452751,0.493714,'\'(-inf-6.266667]\''
0.44771,0.090861,0.500873,0.531344,0.490684,-0.27937,0.43955,0.48498,0.521857,0.536934,0.519265,0.531061,0.320014,0.129839,0.733505,-0.234783,0.523166,0.548163,0.263771,0.713315,0.591342,0.402257,0.771897,0.478259,0.497454,'\'(-inf-6.266667]\''
0.456235,0.08625,0.506236,0.538179,0.496354,-0.279254,0.442827,0.489887,0.52929,0.544382,0.526317,0.539314,0.327894,0.127657,0.736159,-0.234619,0.532221,0.559986,0.267415,0.716683,0.584296,0.398751,0.909517,0.49751,0.500913,'\'(-inf-6.266667]\''
0.459645,0.084618,0.511598,0.538179,0.502598,-0.277117,0.43955,0.48866,0.526812,0.544687,0.523967,0.535777,0.315088,0.13564,0.741967,-0.234496,0.525753,0.543096,0.274485,0.72279,0.588204,0.395009,0.93784,0.481944,0.510006,'\'(-inf-6.266667]\''
0.465328,0.085543,0.513386,0.547749,0.507295,-0.273766,0.441735,0.494794,0.528051,0.547709,0.525142,0.534598,0.3089,0.149357,0.750834,-0.23423,0.525753,0.543096,0.279637,0.724207,0.602104,0.401426,0.938378,0.483469,0.523772,'\'(-inf-6.266667]\''
0.474421,0.085257,0.516961,0.550483,0.51182,-0.268682,0.442827,0.497248,0.533007,0.55299,0.531018,0.539314,0.312855,0.162527,0.742373,-0.232776,0.532221,0.551541,0.281987,0.727197,0.605306,0.408058,0.957645,0.495477,0.524666,'\'(-inf-6.266667]\''
0.478968,0.086637,0.523217,0.554585,0.518808,-0.270415,0.450474,0.502155,0.542917,0.562269,0.540421,0.551104,0.323277,0.159091,0.745901,-0.232817,0.543865,0.566742,0.283113,0.732045,0.613217,0.414804,0.968778,0.513139,0.520009,'\'(-inf-6.266667]\''
0.486924,0.093317,0.526792,0.558686,0.523018,-0.27105,0.460306,0.50829,0.547872,0.567397,0.545122,0.55582,0.338315,0.194874,0.741748,-0.229663,0.55292,0.576876,0.298671,0.73472,0.618182,0.424848,0.962869,0.521716,0.52316,'\'(-inf-6.266667]\''
0.494312,0.099392,0.533048,0.562787,0.526225,-0.270184,0.459213,0.513197,0.552828,0.571121,0.549823,0.560536,0.359261,0.221739,0.749086,-0.228167,0.555508,0.580254,0.309945,0.742716,0.632178,0.453882,0.967264,0.52826,0.531831,'\'(-inf-6.266667]\''
0.5017,0.106308,0.538411,0.569623,0.533213,-0.267642,0.461398,0.515651,0.555305,0.575608,0.553349,0.562894,0.389582,0.220998,0.746151,-0.227328,0.554214,0.575187,0.319694,0.749924,0.63016,0.44284,0.98452,0.524066,0.539593,'\'(-inf-6.266667]\''
0.506246,0.119231,0.54288,0.57099,0.537566,-0.265446,0.463583,0.518104,0.565216,0.583483,0.562751,0.572326,0.412646,0.208901,0.752864,-0.227225,0.567151,0.595455,0.333353,0.756409,0.643131,0.462332,1.012315,0.548431,0.552323,'\'(-inf-6.266667]\''
0.513066,0.119601,0.55003,0.576458,0.543094,-0.262153,0.460306,0.520558,0.573888,0.590412,0.570979,0.580579,0.427094,0.214182,0.765197,-0.2253,0.576206,0.607278,0.347613,0.759274,0.630416,0.452084,1.030337,0.562694,0.554748,'\'(-inf-6.266667]\''
0.518749,0.121822,0.554498,0.577825,0.548621,-0.25834,0.461398,0.523012,0.575126,0.592671,0.573329,0.581758,0.429115,0.214346,0.772441,-0.225689,0.5775,0.602211,0.365595,0.760659,0.652067,0.465431,1.045676,0.558723,0.563334,'\'(-inf-6.266667]\''
0.524432,0.126298,0.558967,0.588762,0.552974,-0.258398,0.463583,0.529146,0.576365,0.593922,0.574504,0.584116,0.442493,0.21535,0.768444,-0.222924,0.578794,0.598833,0.380697,0.762107,0.661259,0.462875,1.067524,0.557103,0.573056,'\'(-inf-6.266667]\''
0.530684,0.132086,0.563436,0.602433,0.557499,-0.255509,0.465768,0.53896,0.582559,0.598745,0.581556,0.592369,0.458949,0.227582,0.763792,-0.221244,0.585262,0.607278,0.379022,0.766388,0.677369,0.495557,1.100279,0.56352,0.576062,'\'(-inf-6.266667]\''
0.536935,0.13673,0.567011,0.598332,0.561108,-0.254527,0.47123,0.540187,0.594948,0.609245,0.593309,0.604158,0.475494,0.228223,0.775594,-0.221285,0.60208,0.63768,0.392722,0.775642,0.683262,0.50094,1.13161,0.597224,0.577366,'\'(-inf-6.266667]\''
0.540913,0.141206,0.574161,0.6038,0.568411,-0.250714,0.47123,0.543868,0.607336,0.618708,0.603887,0.615948,0.492639,0.227411,0.787116,-0.218848,0.617604,0.656259,0.409609,0.778192,0.687778,0.511621,1.150237,0.615522,0.570878,'\'(-inf-6.266667]\''
0.547165,0.144269,0.577736,0.607901,0.573279,-0.247363,0.46686,0.546321,0.607336,0.62002,0.603887,0.615948,0.508398,0.243832,0.7839,-0.218479,0.61631,0.649503,0.412271,0.781875,0.704304,0.533318,1.12691,0.603578,0.653506,'\'(-inf-6.266667]\''
0.553416,0.145329,0.581311,0.61337,0.582587,-0.247999,0.463583,0.546321,0.604858,0.623256,0.602712,0.61359,0.522086,0.286947,0.782963,-0.220302,0.612429,0.639369,0.430155,0.788076,0.698987,0.515551,1.12959,0.587949,0.584499,'\'(-inf-6.266667]\''
0.561941,0.146692,0.587567,0.621572,0.588372,-0.249328,0.473414,0.556136,0.61353,0.630124,0.612114,0.624201,0.538576,0.303676,0.793423,-0.219483,0.621485,0.651192,0.44241,0.793616,0.710197,0.536642,1.135758,0.602243,0.586234,'\'(-inf-6.266667]\''
0.569329,0.148257,0.597399,0.621572,0.595589,-0.248981,0.479969,0.55859,0.622202,0.637541,0.620341,0.633633,0.563664,0.309837,0.794266,-0.219524,0.627953,0.657948,0.451498,0.796418,0.714265,0.541193,1.147808,0.613171,0.594439,'\'(-inf-6.266667]\''
0.575012,0.150545,0.601867,0.624306,0.601145,-0.247826,0.482154,0.564724,0.629635,0.644501,0.627393,0.639528,0.581018,0.303144,0.81097,-0.222084,0.639596,0.669771,0.460772,0.805767,0.730791,0.556583,1.159707,0.627498,0.602813,'\'(-inf-6.266667]\''
0.581264,0.153439,0.605443,0.633876,0.605871,-0.247306,0.478876,0.568404,0.628396,0.645905,0.626218,0.63717,0.589333,0.323114,0.82143,-0.220528,0.638302,0.661326,0.463763,0.810017,0.7273,0.546701,1.167508,0.614092,0.613784,'\'(-inf-6.266667]\''
0.586947,0.158925,0.60723,0.635243,0.609623,-0.244821,0.485431,0.573312,0.628396,0.647461,0.627393,0.639528,0.610497,0.310764,0.820712,-0.21764,0.638302,0.659637,0.460456,0.817697,0.749815,0.598885,1.188665,0.613648,0.620282,'\'(-inf-6.266667]\''
0.594335,0.164293,0.61438,0.639344,0.616009,-0.24355,0.49417,0.578219,0.643262,0.658023,0.641497,0.654855,0.637455,0.320469,0.826769,-0.219913,0.657707,0.686661,0.456407,0.82818,0.768359,0.610956,1.189549,0.647225,0.624023,'\'(-inf-6.266667]\''
